track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,1,2056,2056,0,0,8044575,12651966,13983554,409.66,4,5,1,0,512,4096,2056,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,1,2116,2116,0,0,8717454,12722766,15093661,421.37,4,5,1,0,512,4096,2116,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,1,2380,2380,0,0,7517336,10194031,11658018,473.88,4,5,1,0,512,4096,2380,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,1,2482,2482,0,0,5972029,11852478,13584344,494.27,4,5,1,0,512,4096,2482,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,1,3195,3195,0,0,5500450,10908770,12991945,635.86,4,5,1,0,512,4096,3195,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,1,2089,2089,0,0,8503593,12003337,13590274,415.45,4,5,1,0,512,4096,2089,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,1,2957,2957,0,0,5194869,9883870,12408686,588.90,4,5,1,0,512,4096,2957,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,1,2387,2387,0,0,8150984,14453702,16354148,475.16,4,5,1,0,512,4096,2387,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,1,2084,2084,0,0,8459944,13062004,14985330,415.42,4,5,1,0,512,4096,2084,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,1,3011,3011,0,0,5178090,9605521,12085846,599.58,4,5,1,0,512,4096,3011,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,1,2184,2184,0,0,8683292,12975514,16519627,432.81,4,5,1,0,512,4096,2184,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,2,2214,2214,0,0,6875226,12141556,14688691,439.57,4,5,1,0,512,4096,2214,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,2,2595,2595,0,0,5532329,8883373,11167148,517.32,4,5,1,0,512,4096,2595,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,2,2930,2930,0,0,7242295,8671152,10573249,583.43,4,5,1,0,512,4096,2930,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,2,1859,1859,0,0,8803922,13251803,15844368,370.22,4,5,1,0,512,4096,1859,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,2,2101,2101,0,0,7413165,12733684,15844007,418.27,4,5,1,0,512,4096,2101,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,2,2483,2483,0,0,8090993,11023777,12471364,494.71,4,5,1,0,512,4096,2483,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,2,2251,2251,0,0,7755014,11920215,14223660,448.42,4,5,1,0,512,4096,2251,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,2,2337,2337,0,0,7379285,11211187,13150753,466.14,4,5,1,0,512,4096,2337,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,2,2392,2392,0,0,8145953,12771234,15366378,476.77,4,5,1,0,512,4096,2392,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,2,1953,1953,0,0,8913911,13048132,14814909,387.79,4,5,1,0,512,4096,1953,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,2,2272,2272,0,0,7637004,11220326,13746481,452.41,4,5,1,0,512,4096,2272,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,2,3107,3107,0,0,5374248,12115544,17821142,618.15,4,5,1,0,512,4096,3107,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,2,2282,2282,0,0,7824213,13096322,15778506,454.73,4,5,1,0,512,4096,2282,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,2,2189,2189,0,0,7917639,13024162,18202267,435.70,4,5,1,0,512,4096,2189,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,2,2125,2125,0,0,8651197,12519554,14540654,421.97,4,5,1,0,512,4096,2125,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,3,2085,2085,0,0,7868094,10292649,12972828,415.10,4,5,1,0,512,4096,2085,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,3,1588,1588,0,0,10725083,14122840,15760530,316.07,4,5,1,0,512,4096,1588,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,3,2017,2017,0,0,8938218,14632805,20266373,401.32,4,5,1,0,512,4096,2017,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,3,2085,2085,0,0,7561965,12686283,14953562,415.39,4,5,1,0,512,4096,2085,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,3,1868,1868,0,0,8782466,12651357,18491254,371.96,4,5,1,0,512,4096,1868,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,3,2038,2038,0,0,8735918,13533464,16683529,406.20,4,5,1,0,512,4096,2038,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,3,2139,2139,0,0,8088721,12848199,15317108,425.83,4,5,1,0,512,4096,2139,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,3,2977,2977,0,0,4807629,9685905,11901750,593.15,4,5,1,0,512,4096,2977,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,3,2586,2586,0,0,7963218,12459911,15236055,515.61,4,5,1,0,512,4096,2586,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,3,1992,1992,0,0,8575239,12222358,14687648,397.00,4,5,1,0,512,4096,1992,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,3,2338,2338,0,0,7314182,12133913,14090201,464.54,4,5,1,0,512,4096,2338,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,3,2619,2619,0,0,7288884,13714880,16407728,521.79,4,5,1,0,512,4096,2619,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,3,2622,2622,0,0,6578096,9422250,10674501,522.57,4,5,1,0,512,4096,2622,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,3,1938,1938,0,0,8959971,13466779,15209662,385.62,4,5,1,0,512,4096,1938,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,3,2148,2148,0,0,8527799,11793838,13125958,427.65,4,5,1,0,512,4096,2148,type3_numa_node1,8
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,1,1891,1891,0,0,8471702,12845444,14572858,376.21,4,5,1,0,512,4096,1891,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,1,1846,1846,0,0,8718359,12380285,13830723,367.68,4,5,1,0,512,4096,1846,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,1,2243,2243,0,0,8292037,11226693,14655884,447.13,4,5,1,0,512,4096,2243,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,1,2334,2334,0,0,7210085,10041143,12070994,464.97,4,5,1,0,512,4096,2334,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,1,2304,2304,0,0,7149977,9838488,11413395,458.82,4,5,1,0,512,4096,2304,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,1,2170,2170,0,0,8453260,12279026,14567183,432.20,4,5,1,0,512,4096,2170,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,1,2396,2396,0,0,6689236,9546046,12208898,477.12,4,5,1,0,512,4096,2396,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,1,2265,2265,0,0,7539485,12094043,14159373,451.00,4,5,1,0,512,4096,2265,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,1,2456,2456,0,0,8019970,13397846,15891312,489.12,4,5,1,0,512,4096,2456,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,1,2904,2904,0,0,5347488,10453958,12475541,578.22,4,5,1,0,512,4096,2904,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,1,1849,1849,0,0,9143468,13279952,16812014,368.04,4,5,1,0,512,4096,1849,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,1,2112,2112,0,0,8603027,12955678,15078800,420.47,4,5,1,0,512,4096,2112,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,1,2175,2175,0,0,8073554,12500266,14855605,433.26,4,5,1,0,512,4096,2175,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,1,3126,3126,0,0,5030985,10325798,13290599,621.86,4,5,1,0,512,4096,3126,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,1,2269,2269,0,0,8345113,10946180,12429542,452.11,4,5,1,0,512,4096,2269,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,2,2001,2001,0,0,8095379,11489375,13996643,398.81,4,5,1,0,512,4096,2001,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,2,2214,2214,0,0,7080802,10474380,12273947,440.99,4,5,1,0,512,4096,2214,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,2,3012,3012,0,0,7438499,10648888,11963373,599.81,4,5,1,0,512,4096,3012,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,2,2138,2138,0,0,8002023,11696328,13871152,426.29,4,5,1,0,512,4096,2138,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,2,2222,2222,0,0,7006656,12603878,14697184,442.79,4,5,1,0,512,4096,2222,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,2,2141,2141,0,0,8408570,12860057,15398787,426.14,4,5,1,0,512,4096,2141,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,2,2111,2111,0,0,8320782,12937078,14958544,420.38,4,5,1,0,512,4096,2111,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,2,3028,3028,0,0,4771635,8939426,10375740,603.12,4,5,1,0,512,4096,3028,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,2,2576,2576,0,0,7944009,10792147,12205690,512.93,4,5,1,0,512,4096,2576,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,2,2302,2302,0,0,7636604,10254094,11968894,458.57,4,5,1,0,512,4096,2302,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,2,2381,2381,0,0,6780984,12986014,14980471,474.02,4,5,1,0,512,4096,2381,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,2,1818,1818,0,0,10593843,16238019,18655513,361.97,4,5,1,0,512,4096,1818,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,2,2049,2049,0,0,8704675,11506264,13421383,408.29,4,5,1,0,512,4096,2049,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,2,2231,2231,0,0,7970323,13736131,16015846,443.97,4,5,1,0,512,4096,2231,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,2,2175,2175,0,0,8749046,13266028,15548684,433.58,4,5,1,0,512,4096,2175,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,3,2225,2225,0,0,6874317,11967333,14116470,443.19,4,5,1,0,512,4096,2225,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,3,1752,1752,0,0,9095644,13395359,16706345,348.94,4,5,1,0,512,4096,1752,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,3,2466,2466,0,0,8055747,12641858,15456039,490.60,4,5,1,0,512,4096,2466,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,3,2038,2038,0,0,8078677,12208724,14211014,406.14,4,5,1,0,512,4096,2038,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,3,2928,2928,0,0,4714452,10126837,12662151,583.42,4,5,1,0,512,4096,2928,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,3,2620,2620,0,0,7831641,11186777,12695752,521.86,4,5,1,0,512,4096,2620,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,3,3106,3106,0,0,4422656,9247248,12406666,618.76,4,5,1,0,512,4096,3106,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,3,2358,2358,0,0,7048060,9646914,11361388,469.47,4,5,1,0,512,4096,2358,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,50,3,2199,2199,0,0,8504677,12710005,15513138,437.50,4,5,1,0,512,4096,2199,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,70,3,2464,2464,0,0,6979582,9856855,12099072,490.53,4,5,1,0,512,4096,2464,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,70,3,2194,2194,0,0,8066293,9973615,11136734,437.18,4,5,1,0,512,4096,2194,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,70,3,2376,2376,0,0,8164843,10697049,11661700,473.31,4,5,1,0,512,4096,2376,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,90,3,2545,2545,0,0,7289942,10103415,11889158,506.67,4,5,1,0,512,4096,2545,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,90,3,2034,2034,0,0,8777838,12179987,13874841,404.93,4,5,1,0,512,4096,2034,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,90,3,3385,3385,0,0,5276742,10478564,12493125,674.66,4,5,1,0,512,4096,3385,type3_numa_node1,16
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,10,1,2926,2926,0,0,4665578,8997408,11789923,582.09,4,5,1,0,512,4096,2926,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,10,1,2643,2643,0,0,5186024,11320938,13230240,526.35,4,5,1,0,512,4096,2643,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,10,1,2302,2302,0,0,8198917,11060641,12698037,459.00,4,5,1,0,512,4096,2302,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,30,1,2041,2041,0,0,8237287,10834824,12955685,406.75,4,5,1,0,512,4096,2041,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,30,1,1946,1946,0,0,8992261,12777348,14763921,388.02,4,5,1,0,512,4096,1946,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
aimd,30,1,3334,3334,0,0,5346423,10102822,12948227,665.07,4,5,1,0,512,4096,3334,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
random,50,1,1845,1845,0,0,9088102,12993598,14861822,367.04,4,5,1,0,512,4096,1845,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
csma,50,1,1872,1872,0,0,9083852,12618912,14271508,372.70,4,5,1,0,512,4096,1872,type3_numa_node1,32
track,load,seed,attempts,success,retry,backoff,delay_p50,delay_p95,delay_p99,goodput,threads,seconds,mem_node,cpu_node,mem_mb,touches_per_req,latency_samples,backend,queue_depth
